# generato da scripts/build_liste_nomi.py — non modificare a mano
Armiento	0
Armitage	0
Armocida	0
Armogida	0
Armone	0
Armășescu	0
Arnaboldi	0
Arnaldi	0
Arnaldo	0
Arnao	0
Arnardóttir	0
Arnau	0
Arnaud	0
Arnaudi	0
Arnaudo	0
Arnautović	0
Arnesano	0
Arni	0
Arno	0
Arno'	0
Arnoffi	0
Arnold	0
Arnoldi	0
Arnoldo	0
Arnolfi	0
Arnone	0
Arnoni	0
Arnosti	0
Arnould	0
Arnulfi	0
Arnò	0
Aro	1
Aroffu	0
Aromando	0
Aron	0
Aroni	0
Aronica	0
Arora	0
Arosio	0
Arpaia	0
Arpini	0
Arpino	0
Arra	0
Arras	0
Arrighetta	0
Arrighetti	0
Arrighi	0
Arrigone	0
Arrigoni	0
Arriu	0
Arru	0
Arseni	0
Arsenio	0
Arsini	0
Artale	0
Artali	0
Arteaga	0
Artebani	0
Artemenko	0
Artese	0
Artesi	0
Artesio	0
Artibani	0
Artico	0
Artino	0
Artisti	1
Artitzu	0
Artizzu	0
Artom	0
Artone	0
Artoni	0
Artus	0
Artusi	0
Artusini	0
Artuso	0
Artuzzi	0
Artyomov	0
Arundell	0
Arus	0
Aruta	0
Arzaghi	0
Arzani	0
Arzente	0
Arzenti	0
Arzu	0
Asada	0
Asanović	0
Asanuma	0
Asara	0
Asaro	0
Ascani	0
Ascanio	0
Ascari	0
Ascente	0
Ascenti	0
Ascheri	0
Ascherio	0
Aschero	0
Aschieri	0
Aschiero	0
Ascione	0
Ascioti	0
Ascoli	0
Ascone	0
Asconi	0
Asenov	0
Asero	0
Asfinio	0
Ashford	0
Ashihara	0
Ashina	0
Ashley	0
Ashraf	0
Asinari	0
Asinaro	0
Asioli	0
Ask	0
Asllani	0
Asmolov	0
Asnaghi	0
Asnago	0
Asnicar	0
Asole	1
Asoni	0
Aspdin	0
Aspegren	0
Aspelin	0
Asperti	0
Aspesi	0
Asplin	0
Asquini	0
Assalini	0
Assandri	0
Assandro	0
Assante	0
Assanti	0
Asscher	0
Assenza	1
Assenzi	0
Assenzio	0
Assenzo	0
Asser	0
Assereto	0
Assi	1
Assioli	0
Assisi	0
Asso	1
Assogna	0
Assorgia	0
Astalli	0
Astarita	0
Astariti	0
Astarotta	0
Aste	0
Astenghi	0
Astengo	0
Asti	0
Astillero	0
Astolfi	0
Astolfo	0
Astore	0
Astori	0
Astorini	0
Astorino	0
Astuti	1
Astuto	1
Asuni	0
Asunmaa	0
Atanasi	0
Atanasio	0
Atella	0
Ateniese	0
Ateniesi	0
Ateş	0
Athanasiu	0
Atienza	0
Atili	0
Atkins	0
Atkinson	0
Atria	0
Atta	0
Attaguile	0
Attanasi	0
Attanasio	0
Attard	0
Attardi	0
Attardo	0
Atti	1
Attianese	0
Attianesi	0
Attili	0
Attilia	0
Attilio	0
Atto	1
Attolico	0
Attolini	0
Attolino	0
Atwell	0
Atzei	0
Atzeni	0
Atzenis	0
Atzori	0
Aucella	0
Aucelli	0
Aucello	0
Auda	0
Auddino	0
Audenino	0
Audi	0
Audini	0
Audinino	0
Audino	0
Audisio	0
Audissino	0
Audizio	0
Audo	0
Auer	0
Auferio	0
